Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Banyo_Sayısı
180.0,200.0,4.0,5.Kat,0,0.0,Kombi Doğalgaz,15.607270193858982,hatay,12.0,Boş,0,1,2.0
220.0,260.0,5.0,3.Kat,0,3.0,Kombi Doğalgaz,15.520258832020865,hatay,4.0,Boş,1,0,3.0
155.0,165.0,4.0,2.Kat,0,5.0,Kombi Doğalgaz,14.880221639784228,hatay,4.0,Boş,1,0,2.0
85.0,95.0,3.0,2.Kat,0,5.0,Diğer,14.07787559166224,hatay,2.0,Boş,1,1,1.0
90.0,100.0,3.0,3.Kat,1,2.0,Kombi Doğalgaz,14.346139397261563,hatay,5.0,Boş,0,1,1.0
100.0,110.0,3.0,3.Kat,1,5.0,Klimalı,14.266586814266963,hatay,3.0,Boş,1,0,1.0
225.0,230.0,5.999999999999999,2.Kat,0,1.0,Kombi Doğalgaz,15.717618233614916,hatay,3.0,Boş,1,0,2.0
150.0,155.0,4.0,5.Kat,1,3.0,Kombi Doğalgaz,14.11561589115508,hatay,5.0,Kiracı Oturuyor,1,1,1.0
90.0,100.0,3.0,Kot 2 (-2).Kat,0,1.0,Klimalı,14.508658238524095,hatay,2.0,Mülk Sahibi Oturuyor,0,0,1.0
110.0,125.00000000000004,4.0,Düz Giriş (Zemin),0,3.0,Kombi Doğalgaz,14.580978865220017,hatay,5.0,Boş,0,1,1.0
113.0,135.0,4.0,4.Kat,0,0.0,Merkezi Doğalgaz,14.144815024531075,hatay,1.0,Boş,1,0,2.0
125.0,130.0,4.0,3.Kat,0,3.0,Klimalı,14.508658238524095,hatay,5.0,Boş,1,0,2.0
130.0,150.0,4.0,Kot 3 (-3).Kat,0,3.0,Klimalı,14.845130332288226,hatay,5.0,Mülk Sahibi Oturuyor,1,0,1.0
120.0,130.0,3.0,1.Kat,0,2.0,Klimalı,14.220976332738882,hatay,5.0,Kiracı Oturuyor,0,1,1.0
105.0,115.0,3.0,3.Kat,0,2.0,Klimalı,14.566927118346197,hatay,4.0,Boş,1,0,1.0
330.0,350.0,8.0,Çatı Dubleks,0,0.0,Diğer,15.520258832020865,hatay,5.0,Boş,0,1,2.0
160.0,450.0,4.0,Bahçe Dublex,0,5.0,Diğer,15.943742382861153,hatay,1.0,Mülk Sahibi Oturuyor,1,0,1.0
100.0,110.0,3.0,2.Kat,0,1.0,Klimalı,14.4306967375949,hatay,3.0,Boş,1,0,1.0
145.0,165.0,4.0,5.Kat,0,2.0,Klimalı,14.74767503269543,hatay,5.0,Kiracı Oturuyor,1,0,1.0
130.0,150.0,4.0,3.Kat,0,1.0,Kombi Doğalgaz,15.59046307836746,hatay,4.0,Kiracı Oturuyor,1,0,2.0
100.0,120.0,4.0,Bahçe Katı,0,1.0,Klimalı,15.045151401436408,hatay,3.0,Mülk Sahibi Oturuyor,1,1,2.0
90.0,110.0,3.0,3.Kat,0,0.0,Kombi Doğalgaz,14.99416586199818,hatay,5.0,Boş,1,1,1.0
120.0,140.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,15.319588176962746,hatay,5.0,Boş,1,1,1.0
120.0,140.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,15.319588176962746,hatay,5.0,Boş,1,1,2.0
150.0,180.0,3.0,2.Kat,0,1.0,Diğer,14.038654909278163,hatay,7.0,Mülk Sahibi Oturuyor,1,0,2.0
185.0,200.0,4.0,1.Kat,0,2.0,Diğer,15.373655386537116,hatay,4.0,Boş,0,1,1.0
110.0,125.00000000000004,3.0,5.Kat,0,2.0,Kombi Doğalgaz,13.955273369904273,hatay,5.0,Kiracı Oturuyor,1,0,1.0
120.0,135.0,4.0,1.Kat,0,0.0,Diğer,14.77102238760702,hatay,3.0,Boş,0,0,2.0
70.0,85.0,3.0,Düz Giriş (Zemin),0,3.0,Klimalı,14.07787559166224,hatay,3.0,Boş,0,0,1.0
110.0,125.00000000000004,3.0,2.Kat,0,2.0,Diğer,14.914123179965662,hatay,5.999999999999999,Boş,0,0,1.0
100.0,115.0,3.0,2.Kat,0,0.0,Diğer,14.626441218624947,hatay,5.999999999999999,Boş,0,0,1.0
110.0,115.0,3.0,Yüksek Giriş,0,1.0,Diğer,14.648420115681892,hatay,3.0,Boş,0,0,1.0
140.0,145.0,3.0,2.Kat,0,1.0,Diğer,15.319588176962746,hatay,3.0,Boş,0,0,2.0
220.0,240.0,4.0,Kot 4 (-4).Kat,1,3.0,Diğer,15.86320353036178,hatay,2.0,Boş,0,0,3.0
160.0,180.0,4.0,9.Kat,0,3.0,Kombi Doğalgaz,15.373655386537116,hatay,9.0,Mülk Sahibi Oturuyor,0,0,2.0
170.0,180.0,5.999999999999999,6.Kat,0,5.0,Diğer,15.47373882504398,hatay,3.0,Boş,0,0,3.0
150.0,170.0,4.0,4.Kat,0,0.0,Kombi Doğalgaz,15.0824584431417,hatay,8.0,Boş,0,1,2.0
220.0,240.0,5.0,5.Kat,0,1.0,Kombi Doğalgaz,15.319588176962746,hatay,5.999999999999999,Boş,0,1,3.0
100.0,105.0,3.0,Düz Giriş (Zemin),0,1.0,Klimalı,14.11561589115508,hatay,3.0,Boş,0,1,1.0
175.0,190.0,4.0,Yüksek Giriş,0,2.0,Kombi Doğalgaz,14.808762701344858,hatay,5.0,Kiracı Oturuyor,0,0,2.0
195.0,210.0,4.0,2.Kat,0,1.0,Kombi Doğalgaz,15.319588176962746,hatay,13.0,Boş,0,0,2.0
90.0,100.0,3.0,2.Kat,0,3.0,Kombi Doğalgaz,14.4306967375949,hatay,3.0,Kiracı Oturuyor,1,0,1.0
135.0,145.0,4.0,Kot 1 (-1).Kat,0,4.0,Kombi Doğalgaz,14.731801689838347,hatay,3.0,Boş,1,0,1.0
260.0,280.0,5.999999999999999,5.Kat,0,2.0,Kombi Doğalgaz,15.1764873675101,hatay,5.0,Kiracı Oturuyor,0,1,2.0
185.0,195.0,4.0,4.Kat,0,2.0,Kombi Doğalgaz,14.812459561859503,hatay,5.0,Kiracı Oturuyor,1,1,2.0
145.0,155.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.452087916136216,hatay,5.0,Kiracı Oturuyor,0,0,2.0
130.0,150.0,4.0,1.Kat,0,4.0,Klimalı,14.220976332738882,hatay,4.0,Boş,0,0,1.0
150.0,159.99999999999997,4.0,3.Kat,0,2.0,Kombi Doğalgaz,14.99416586199818,hatay,4.0,Mülk Sahibi Oturuyor,0,0,2.0
125.0,130.0,3.0,4.Kat,0,0.0,Diğer,14.731801689838347,hatay,5.0,Boş,0,0,2.0
220.0,240.0,8.0,21.Kat,0,5.0,Klimalı,14.269766465162304,hatay,2.0,Boş,0,1,3.0
140.0,150.0,4.0,Yüksek Giriş,0,1.0,Kombi Doğalgaz,14.827111833279051,hatay,8.0,Boş,0,1,2.0
200.0,461.0,5.0,Bahçe Dublex,0,2.0,Klimalı,15.710127563007966,hatay,2.0,Mülk Sahibi Oturuyor,1,0,2.0
125.0,135.0,3.0,2.Kat,0,1.0,Klimalı,14.731801689838347,hatay,3.0,Mülk Sahibi Oturuyor,1,0,1.0
140.0,155.0,4.0,Düz Giriş (Zemin),0,1.0,Kombi Doğalgaz,15.250595321348806,hatay,4.0,Boş,1,0,1.0
100.0,110.0,3.0,2.Kat,0,2.0,Diğer,14.48334044336031,hatay,3.0,Kiracı Oturuyor,1,0,1.0
155.0,165.0,4.0,5.Kat,0,3.0,Kombi Doğalgaz,14.669926311652166,hatay,5.0,Mülk Sahibi Oturuyor,1,0,2.0
160.0,170.0,4.0,1.Kat,0,5.0,Diğer,14.99416586199818,hatay,4.0,Boş,1,0,1.0
150.0,165.0,4.0,21.Kat,0,5.0,Diğer,14.790070575320824,hatay,2.0,Mülk Sahibi Oturuyor,0,0,2.0
120.0,130.0,4.0,Yüksek Giriş,0,1.0,Kombi Doğalgaz,14.669926311652166,hatay,4.0,Boş,0,0,2.0
155.0,159.99999999999997,4.0,7.Kat,0,2.0,Kombi Doğalgaz,15.123843647884687,hatay,12.0,Boş,0,1,2.0
180.0,200.0,4.5,4.Kat,0,0.0,Merkezi Doğalgaz,15.137266664613223,hatay,11.0,Boş,1,1,2.0
150.0,165.0,4.0,Yüksek Giriş,0,2.0,Kombi Doğalgaz,14.310207409556291,hatay,5.0,Kiracı Oturuyor,0,0,1.0
140.0,170.0,4.0,3.Kat,0,3.0,Kombi Doğalgaz,15.150511887854474,hatay,5.0,Boş,1,0,2.0
105.0,110.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.11561589115508,hatay,4.0,Boş,1,1,1.0
250.0,319.99999999999994,5.999999999999999,Çatı Katı,0,2.0,Kombi Doğalgaz,15.319588176962746,hatay,5.0,Boş,0,0,3.0
330.0,350.0,5.999999999999999,Çatı Dubleks,0,3.0,Kombi Doğalgaz,15.26242977619469,hatay,5.0,Boş,1,0,2.0
165.0,185.0,4.0,1.Kat,0,4.0,Kombi Doğalgaz,14.99416586199818,hatay,5.0,Boş,1,0,1.0
145.0,150.0,4.0,Kot 2 (-2).Kat,0,2.0,Klimalı,14.731801689838347,hatay,3.0,Boş,0,1,1.0
210.0,225.0,4.0,3.Kat,0,5.0,Diğer,15.319588176962746,hatay,3.0,Mülk Sahibi Oturuyor,1,0,1.0
330.0,350.0,5.999999999999999,Çatı Dubleks,0,4.0,Kombi Doğalgaz,15.46416937585933,hatay,4.0,Mülk Sahibi Oturuyor,1,0,2.0
170.0,180.0,3.0,4.Kat,0,1.0,Diğer,15.068273812173883,hatay,4.0,Boş,1,0,1.0
140.0,150.0,4.0,3.Kat,0,5.0,Diğer,14.880221639784228,hatay,4.0,Boş,0,0,2.0
160.0,170.0,4.0,3.Kat,0,5.0,Klimalı,14.731801689838347,hatay,4.0,Boş,1,0,1.0
130.0,145.0,4.0,2.Kat,0,2.0,Diğer,14.808762701344858,hatay,5.0,Boş,0,0,2.0
170.0,180.0,4.0,4.Kat,1,3.0,Kombi Doğalgaz,15.137266664613223,hatay,4.0,Mülk Sahibi Oturuyor,0,0,1.0
75.0,85.0,3.0,2.Kat,1,1.0,Kombi Doğalgaz,14.508658238524095,hatay,5.999999999999999,Kiracı Oturuyor,0,1,1.0
150.0,159.99999999999997,4.0,3.Kat,0,2.0,Diğer,14.946912992035967,hatay,5.0,Boş,0,0,1.0
150.0,159.99999999999997,4.0,Yüksek Giriş,0,5.0,Diğer,14.11561589115508,hatay,1.0,Boş,0,0,1.0
99.0,100.0,3.0,5.Kat,0,2.0,Diğer,14.914123179965662,hatay,5.0,Boş,0,0,1.0
80.0,90.0,3.0,Yüksek Giriş,0,1.0,Diğer,14.151983508870948,hatay,4.0,Boş,1,0,1.0
140.0,145.0,4.0,2.Kat,0,3.0,Klimalı,14.25376613405651,hatay,3.0,Kiracı Oturuyor,0,1,1.0
300.0,350.0,8.0,30.Kat,0,5.0,Kombi Doğalgaz,15.78262305453032,hatay,3.0,Boş,0,0,3.0
140.0,145.0,4.0,4.Kat,0,4.0,Klimalı,14.48334044336031,hatay,4.0,Mülk Sahibi Oturuyor,1,1,1.0
135.0,155.0,4.0,3.Kat,0,2.0,Klimalı,15.009433329466964,hatay,3.0,Boş,0,0,2.0
169.0,200.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,15.039286283703996,hatay,8.0,Boş,1,1,2.0
120.0,125.00000000000004,4.0,3.Kat,0,5.0,Diğer,14.731801689838347,hatay,3.0,Boş,1,0,1.0
120.0,125.00000000000004,4.0,2.Kat,0,5.0,Diğer,14.731801689838347,hatay,3.0,Boş,1,0,2.0
135.0,155.0,4.0,3.Kat,0,2.0,Klimalı,15.009433329466964,hatay,3.0,Boş,1,0,2.0
170.0,175.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,15.068273812173883,hatay,5.0,Boş,1,1,2.0
145.0,155.0,4.0,1.Kat,0,1.0,Klimalı,15.830413711839862,hatay,1.0,Boş,1,0,1.0
75.0,79.99999999999999,3.0,Bahçe Katı,0,1.0,Merkezi Doğalgaz,14.285514812209817,hatay,3.0,Boş,1,0,1.0
170.0,190.0,4.0,10.Kat,0,1.0,Kombi Doğalgaz,15.46416937585933,hatay,14.0,Mülk Sahibi Oturuyor,0,0,2.0
160.0,170.0,4.0,7.Kat,0,1.0,Kombi Doğalgaz,15.150511887854474,hatay,9.0,Boş,1,0,2.0
155.0,159.99999999999997,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.669926311652166,hatay,5.0,Boş,0,0,2.0
130.0,159.99999999999997,4.0,1.Kat,0,5.0,Klimalı,14.731401609977071,hatay,3.0,Boş,1,0,2.0
115.0,125.00000000000004,3.0,2.Kat,0,1.0,Diğer,14.808762701344858,hatay,3.0,Kiracı Oturuyor,1,0,1.0
140.0,220.0,4.0,1.Kat,0,3.0,Klimalı,14.914123179965662,hatay,2.0,Boş,0,0,1.0
120.0,130.0,4.0,1.Kat,0,5.0,Klimalı,15.027451829558393,hatay,2.0,Mülk Sahibi Oturuyor,0,0,1.0
115.0,120.0,3.0,1.Kat,0,2.0,Diğer,14.375126917328108,hatay,3.0,Mülk Sahibi Oturuyor,1,0,2.0
68.0,90.0,3.0,2.Kat,1,2.0,Diğer,14.285514812209817,hatay,4.0,Kiracı Oturuyor,1,0,1.0
75.0,85.0,3.0,2.Kat,0,1.0,Kombi Doğalgaz,14.45736497045232,hatay,5.999999999999999,Boş,0,1,1.0
150.0,370.0,4.0,8.Kat,0,5.0,Sobalı,15.163583966004197,hatay,2.0,Kiracı Oturuyor,0,1,2.0
180.0,200.0,4.0,4.Kat,0,3.0,Kombi Doğalgaz,14.790070575320824,hatay,5.0,Boş,0,0,1.0
180.0,200.0,4.0,2.Kat,1,3.0,Kombi Doğalgaz,14.790070575320824,hatay,5.0,Boş,0,0,1.0
180.0,185.0,4.0,2.Kat,0,1.0,Kombi Doğalgaz,14.77102238760702,hatay,5.0,Mülk Sahibi Oturuyor,1,0,2.0
99.0,100.0,3.0,Çatı Katı,0,4.0,Klimalı,14.220976332738882,hatay,3.0,Boş,1,0,1.0
125.0,135.0,4.0,2.Kat,0,2.0,Diğer,14.48334044336031,hatay,3.0,Mülk Sahibi Oturuyor,1,0,2.0
140.0,150.0,4.0,3.Kat,0,3.0,Kombi Doğalgaz,14.669926311652166,hatay,5.0,Mülk Sahibi Oturuyor,1,0,2.0
145.0,150.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,15.123843647884687,hatay,5.0,Boş,1,1,2.0
170.0,180.0,4.0,1.Kat,0,3.0,Klimalı,14.99416586199818,hatay,5.0,Boş,1,0,2.0
150.0,159.99999999999997,4.0,3.Kat,0,2.0,Kombi Doğalgaz,15.195535557642865,hatay,3.0,Mülk Sahibi Oturuyor,1,0,2.0
100.0,110.0,3.0,Yüksek Giriş,0,1.0,Kombi Doğalgaz,14.414347608503377,hatay,4.0,Boş,1,0,1.0
160.0,170.0,5.999999999999999,Çatı Dubleks,0,1.0,Diğer,15.297115326161192,hatay,3.0,Boş,1,0,3.0
160.0,174.0,3.0,6.Kat,0,1.0,Kombi Doğalgaz,15.424948670398354,hatay,15.0,Boş,1,0,2.0
110.0,130.0,3.0,2.Kat,0,4.0,Klimalı,14.657078174676885,hatay,4.0,Boş,0,0,1.0
130.0,140.0,4.0,4.Kat,0,3.0,Kombi Doğalgaz,15.096444681204076,hatay,4.0,Boş,1,0,1.0
100.0,110.0,4.0,2.Kat,0,2.0,Diğer,14.4306967375949,hatay,4.0,Boş,1,0,1.0
160.0,174.0,3.0,5.Kat,0,1.0,Kombi Doğalgaz,15.424948670398354,hatay,15.0,Boş,0,0,2.0
160.0,175.0,4.0,4.Kat,0,1.0,Kombi Doğalgaz,14.946912992035967,hatay,5.0,Mülk Sahibi Oturuyor,1,0,2.0
80.0,85.0,3.0,4.Kat,0,5.0,Diğer,14.07787559166224,hatay,5.0,Kiracı Oturuyor,1,0,1.0
170.0,175.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,15.068273812173883,hatay,5.0,Kiracı Oturuyor,0,0,2.0
165.0,170.0,4.0,3.Kat,0,3.0,Kombi Doğalgaz,14.827111833279051,hatay,5.0,Kiracı Oturuyor,0,0,2.0
140.0,159.99999999999997,4.0,3.Kat,0,2.0,Kombi Doğalgaz,14.4306967375949,hatay,5.0,Boş,1,0,1.0
290.0,300.0,5.999999999999999,Çatı Dubleks,0,3.0,Kombi Doğalgaz,15.607270193858982,hatay,4.0,Mülk Sahibi Oturuyor,1,1,3.0
190.0,200.0,3.0,8.Kat,0,2.0,Klimalı,14.648420115681892,hatay,2.0,Boş,0,0,1.0
85.0,100.0,3.0,5.Kat,0,2.0,Klimalı,13.997832948091215,hatay,1.0,Boş,0,0,1.0
318.0,340.0,5.0,3.Kat,1,3.0,Klimalı,15.830413711839862,hatay,4.0,Boş,0,1,2.0
54.99999999999999,65.0,2.0,2.Kat,0,1.0,Kombi Doğalgaz,13.997832948091215,hatay,4.0,Boş,0,0,1.0
95.0,105.0,3.0,3.Kat,0,5.0,Klimalı,14.648420115681892,hatay,5.0,Boş,0,0,1.0
200.0,220.0,5.0,3.Kat,0,3.0,Kombi Doğalgaz,15.1764873675101,hatay,3.0,Boş,1,0,2.0
85.0,100.0,3.0,Yüksek Giriş,0,0.0,Diğer,14.603968372873895,hatay,3.0,Boş,1,0,1.0
140.0,150.0,4.0,3.Kat,0,5.0,Diğer,14.603968372873895,hatay,3.0,Mülk Sahibi Oturuyor,1,0,1.0
120.0,130.0,4.0,3.Kat,0,5.0,Diğer,14.508658238524095,hatay,3.0,Kiracı Oturuyor,1,0,1.0
125.0,130.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.978661680269909,hatay,4.0,Boş,0,0,1.0
140.0,159.99999999999997,4.0,5.Kat,0,5.0,Kombi Doğalgaz,15.068273812173883,hatay,5.0,Mülk Sahibi Oturuyor,0,0,1.0
110.0,130.0,4.0,3.Kat,0,2.0,Diğer,14.45736497045232,hatay,5.0,Boş,0,0,2.0
150.0,175.0,4.0,8.Kat,0,1.0,Diğer,14.690979711984754,hatay,11.0,Boş,0,0,2.0
105.0,125.00000000000004,3.0,3.Kat,0,3.0,Diğer,14.48334044336031,hatay,3.0,Kiracı Oturuyor,0,0,1.0
80.0,90.0,5.999999999999999,Çatı Dubleks,0,1.0,Kombi Doğalgaz,14.557448378884017,hatay,4.0,Boş,1,0,2.0
88.0,100.0,4.0,3.Kat,0,0.0,Klimalı,14.648420115681892,hatay,4.0,Boş,1,1,1.0
260.0,280.0,4.0,5.Kat,0,2.0,Klimalı,15.607270193858982,hatay,5.999999999999999,Mülk Sahibi Oturuyor,1,0,2.0
90.0,95.0,3.0,1.Kat,0,5.0,Klimalı,14.417091092943783,hatay,4.0,Boş,1,0,1.0
160.0,180.0,5.0,2.Kat,0,1.0,Diğer,15.581952390148196,hatay,3.0,Boş,0,0,1.0
180.0,200.0,8.0,Bodrum Kat,0,5.0,Diğer,14.626441218624947,hatay,3.0,Mülk Sahibi Oturuyor,1,0,3.0
140.0,150.0,4.0,40+.Kat,0,4.0,Sobalı,15.319588176962746,hatay,2.0,Mülk Sahibi Oturuyor,0,0,2.0
70.0,79.99999999999999,3.0,2.Kat,0,0.0,Diğer,14.669926311652166,hatay,2.0,Boş,0,0,1.0
95.0,100.0,4.0,3.Kat,1,2.0,Klimalı,14.331324320256051,hatay,4.0,Kiracı Oturuyor,1,1,2.0
90.0,411.0,4.0,2.Kat,0,2.0,Klimalı,14.686804342317648,hatay,2.0,Kiracı Oturuyor,1,0,1.0
120.0,130.0,4.0,Yüksek Giriş,1,1.0,Kombi Doğalgaz,14.71159899068409,hatay,5.999999999999999,Mülk Sahibi Oturuyor,1,1,1.0
150.0,159.99999999999997,4.0,4.Kat,0,3.0,Kombi Doğalgaz,14.731801689838347,hatay,4.0,Boş,0,0,2.0
90.0,94.0,3.0,1.Kat,0,5.0,Klimalı,14.151983508870948,hatay,5.0,Boş,1,0,1.0
110.0,120.0,4.0,2.Kat,0,5.0,Diğer,14.790070575320824,hatay,4.0,Kiracı Oturuyor,1,1,1.0
152.0,165.0,4.0,9.Kat,0,4.0,Klimalı,15.520258832020865,hatay,2.0,Boş,0,0,1.0
135.0,150.0,4.0,3.Kat,0,1.0,Diğer,14.808762701344858,hatay,4.0,Kiracı Oturuyor,1,1,1.0
175.0,200.0,4.0,11.Kat,0,2.0,Kombi Doğalgaz,15.687312888712007,hatay,12.0,Boş,0,0,2.0
145.0,170.0,3.0,Yüksek Giriş,0,2.0,Kombi Doğalgaz,14.557448378884017,hatay,5.0,Mülk Sahibi Oturuyor,0,0,2.0
170.0,180.0,5.0,Yüksek Giriş,0,0.0,Kombi Doğalgaz,14.669926311652166,hatay,9.0,Boş,0,0,2.0
175.0,190.0,4.0,8.Kat,0,1.0,Kombi Doğalgaz,15.424948670398354,hatay,11.0,Boş,1,0,2.0
100.0,110.0,2.0,Yüksek Giriş,1,1.0,Kombi Doğalgaz,14.375126917328108,hatay,5.999999999999999,Boş,1,0,1.0
110.0,121.0,4.0,6.Kat,1,5.0,Klimalı,15.955576839107596,hatay,3.0,Boş,1,0,2.0
165.0,175.0,4.0,7.Kat,0,1.0,Kombi Doğalgaz,15.404745967162466,hatay,10.0,Mülk Sahibi Oturuyor,1,0,2.0
120.0,134.00000000000003,4.0,2.Kat,0,2.0,Diğer,15.59046307836746,hatay,3.0,Mülk Sahibi Oturuyor,1,0,2.0
135.0,150.0,4.0,1.Kat,0,5.0,Kombi Doğalgaz,15.424948670398354,hatay,4.0,Boş,1,0,1.0
110.0,120.0,4.0,2.Kat,0,0.0,Klimalı,14.914123179965662,hatay,2.0,Boş,1,1,1.0
120.0,150.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,15.761420849876718,hatay,4.0,Kiracı Oturuyor,1,1,2.0
120.0,150.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,15.803385043104914,hatay,4.0,Kiracı Oturuyor,1,0,2.0
180.0,200.0,5.0,3.Kat,0,0.0,Diğer,14.845130332288226,hatay,4.0,Boş,0,0,2.0
145.0,159.99999999999997,4.0,1.Kat,0,1.0,Diğer,15.163583966004197,hatay,3.0,Mülk Sahibi Oturuyor,1,0,2.0
155.0,165.0,4.0,40+.Kat,0,3.0,Sobalı,13.997832948091215,hatay,1.0,Kiracı Oturuyor,0,0,1.0
130.0,134.00000000000003,4.0,3.Kat,1,4.0,Kombi Doğalgaz,15.623799493077952,hatay,3.0,Boş,1,0,1.0
175.0,200.0,5.0,2.Kat,0,1.0,Merkezi Doğalgaz,15.876024217147116,hatay,4.0,Mülk Sahibi Oturuyor,1,0,2.0
140.0,159.99999999999997,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.751604309291396,hatay,7.0,Boş,0,0,2.0
120.0,130.0,4.0,3.Kat,0,1.0,Kombi Doğalgaz,15.73243331720515,hatay,3.0,Boş,1,0,2.0
109.0,110.0,3.0,2.Kat,0,2.0,Kombi Doğalgaz,14.731801689838347,hatay,4.0,Boş,0,0,2.0
140.0,150.0,4.0,4.Kat,0,4.0,Kombi Doğalgaz,14.77102238760702,hatay,4.0,Mülk Sahibi Oturuyor,0,0,1.0
180.0,200.0,5.0,3.Kat,0,5.0,Klimalı,15.687312888712007,hatay,3.0,Kiracı Oturuyor,0,0,2.0
140.0,150.0,4.0,1.Kat,0,5.0,Kombi Doğalgaz,14.914123179965662,hatay,4.0,Mülk Sahibi Oturuyor,0,0,1.0
100.0,110.0,3.0,5.Kat,0,5.0,Klimalı,14.07787559166224,hatay,5.0,Boş,0,0,1.0
100.0,110.0,3.0,3.Kat,0,3.0,Diğer,14.187074804051692,hatay,3.0,Mülk Sahibi Oturuyor,0,1,1.0
160.0,170.0,4.0,3.Kat,0,2.0,Kombi Doğalgaz,14.914123179965662,hatay,5.0,Mülk Sahibi Oturuyor,0,0,1.0
60.00000000000001,65.0,2.0,4.Kat,0,1.0,Klimalı,13.997832948091215,hatay,4.0,Boş,0,0,1.0
100.0,110.0,3.0,3.Kat,0,5.0,Klimalı,14.11561589115508,hatay,3.0,Mülk Sahibi Oturuyor,0,0,1.0
200.0,210.0,4.5,7.Kat,0,1.0,Kombi Doğalgaz,14.845130332288226,hatay,12.0,Kiracı Oturuyor,1,0,2.0
110.0,125.00000000000004,3.0,5.Kat,0,1.0,Kombi Doğalgaz,14.297937324492327,hatay,5.0,Kiracı Oturuyor,0,0,1.0
170.0,180.0,4.0,2.Kat,0,3.0,Kombi Doğalgaz,15.424948670398354,hatay,5.0,Kiracı Oturuyor,1,0,2.0
139.0,140.0,4.0,17.Kat,0,5.0,Klimalı,14.897316067298997,hatay,1.0,Kiracı Oturuyor,0,0,1.0
75.0,95.0,3.0,3.Kat,0,2.0,Kombi Doğalgaz,14.626441218624947,hatay,5.0,Kiracı Oturuyor,1,0,1.0
155.0,165.0,4.0,3.Kat,0,1.0,Kombi Doğalgaz,15.373655386537116,hatay,5.0,Boş,1,0,2.0
155.0,165.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,15.096444681204076,hatay,4.0,Boş,1,0,1.0
100.0,105.0,4.0,3.Kat,0,1.0,Diğer,14.914123179965662,hatay,4.0,Kiracı Oturuyor,1,1,1.0
180.0,200.0,4.0,Çatı Dubleks,0,1.0,Diğer,15.789591722875164,hatay,3.0,Boş,1,0,2.0
150.0,159.99999999999997,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.626441218624947,hatay,5.0,Boş,0,0,1.0
110.0,130.0,3.0,3.Kat,0,1.0,Kombi Doğalgaz,14.375126917328108,hatay,5.0,Boş,1,0,1.0
130.0,135.0,4.0,2.Kat,0,5.0,Diğer,14.53335083891935,hatay,5.0,Mülk Sahibi Oturuyor,1,0,1.0
164.0,165.0,4.0,4.Kat,0,0.0,Kombi Doğalgaz,14.727793670047236,hatay,11.0,Boş,0,0,2.0
130.0,140.0,4.0,Düz Giriş (Zemin),0,0.0,Diğer,14.897316067298997,hatay,2.0,Boş,0,0,1.0
86.0,95.0,3.0,3.Kat,0,2.0,Kombi Doğalgaz,14.603968372873895,hatay,5.0,Boş,1,0,1.0
85.0,90.0,2.0,Yüksek Giriş,0,4.0,Kombi Doğalgaz,14.07787559166224,hatay,3.0,Kiracı Oturuyor,1,0,1.0
120.0,125.00000000000004,4.0,2.Kat,0,2.0,Kombi Doğalgaz,14.790070575320824,hatay,5.0,Kiracı Oturuyor,0,0,2.0
90.0,100.0,3.0,2.Kat,0,1.0,Diğer,14.626441218624947,hatay,5.0,Kiracı Oturuyor,1,0,2.0
155.0,159.99999999999997,4.0,4.Kat,0,2.0,Kombi Doğalgaz,14.72376952136689,hatay,5.0,Boş,0,0,2.0
115.0,125.00000000000004,3.0,Yüksek Giriş,0,1.0,Kombi Doğalgaz,14.508658238524095,hatay,5.0,Kiracı Oturuyor,1,0,1.0
125.0,135.0,4.0,2.Kat,0,3.0,Kombi Doğalgaz,14.11561589115508,hatay,5.0,Kiracı Oturuyor,1,0,1.0
180.0,220.0,4.0,2.Kat,0,2.0,Klimalı,14.862829903121966,hatay,5.0,Mülk Sahibi Oturuyor,1,1,2.0
165.0,170.0,4.0,4.Kat,0,2.0,Kombi Doğalgaz,14.648420115681892,hatay,4.0,Mülk Sahibi Oturuyor,0,0,2.0
90.0,100.0,3.0,Düz Giriş (Zemin),0,3.0,Merkezi Doğalgaz,14.316286451937186,hatay,7.0,Kiracı Oturuyor,0,0,1.0
160.0,200.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,15.82707481102028,hatay,4.0,Boş,1,0,2.0
